uniq_id,crawl_timestamp,product_url,product_name,product_category_tree,pid,retail_price,discounted_price,image,is_FK_Advantage_product,description,product_rating,overall_rating,brand,product_specifications,formatted_specifications
6edd4af203b1aa9c3983025e31d5ddca,2016-01-06 18:20:45 +0000,http://www.flipkart.com/wrangler-men-s-casual-shirt/p/itme4qsxhs82qhxy?pid=SHTE4QSV9UY462QX,wrangler men's casual shirt,"['clothing', 'mens clothing', 'shirts', 'casual  party wear shirts', 'wrangler casual  party wear shirts']",SHTE4QSV9UY462QX,1795.0,1795.0,"[""http://img6a.flixcart.com/image/shirt/9/z/z/wrsh5644white-wrangler-m-original-imae4xdmjsuzfh63.jpeg"", ""http://img5a.flixcart.com/image/shirt/9/z/z/wrsh5644white-wrangler-m-original-imae4xdmjsuzfh63.jpeg"", ""http://img5a.flixcart.com/image/shirt/9/z/z/wrsh5644white-wrangler-m-original-imae4xdmtsh3sykh.jpeg"", ""http://img5a.flixcart.com/image/shirt/9/z/z/wrsh5644white-wrangler-m-original-imae4xdmcsxg6y6y.jpeg""]",True,wrangler men's casual shirt - buy white wrangler men's casual shirt for only rs. 1795 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'key': 'Ideal For', 'value': ""Men's""}, {'key': 'Occasion', 'value': 'Casual'}, {'key': 'Style Code', 'value': 'WRSH5644White'}]","ideal for: men's, occasion: casual, style code: wrsh5644white"
00b0c9faa1618cd7751f65f017f93ce8,2016-01-06 18:20:45 +0000,http://www.flipkart.com/sequences-girl-s-a-line-dress/p/itmebusfymgvpubh?pid=DREEBUSFMEYEYT2W,sequences girl's a-line dress,"['clothing', 'kids clothing', 'girls wear', 'dresses  skirts', 'dresses', 'sequences dresses']",DREEBUSFMEYEYT2W,1350.0,749.0,"[""http://img5a.flixcart.com/image/dress/z/a/y/36-24-seq105-a-sequences-2-3-years-original-imaebnf92ewvjhzp.jpeg"", ""http://img6a.flixcart.com/image/dress/z/a/y/36-24-seq105-a-sequences-2-3-years-original-imaebnf92ewvjhzp.jpeg"", ""http://img5a.flixcart.com/image/dress/z/a/y/36-24-seq105-a-sequences-2-3-years-original-imaebnf9xdhdzkzx.jpeg"", ""http://img6a.flixcart.com/image/dress/z/a/y/36-24-seq105-a-sequences-2-3-years-original-imaebnf9m5hgdsga.jpeg""]",False,sequences girl's a-line dress - buy white sequences girl's a-line dress for only rs. 1350 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'key': 'Length', 'value': 'Midi/Knee Length'}, {'key': 'Pattern', 'value': 'Printed'}, {'key': 'Ideal For', 'value': ""Girl's""}, {'key': 'Occasion', 'value': 'Party'}, {'key': 'Sleeve', 'value': 'Sleeveless'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'key': 'Fabric', 'value': 'Cotton'}, {'key': 'Type', 'value': 'A-line'}, {'key': 'Neck', 'value': 'Round Neck'}]","length: midi/knee length, pattern: printed, ideal for: girl's, occasion: party, sleeve: sleeveless, number of contents in sales package: pack of 1, fabric: cotton, type: a-line, neck: round neck"
a6a41914ea2b92db4ffd5a5ec50aaa90,2016-01-06 18:20:45 +0000,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme3kkwdbgfb6kh?pid=DREE3KKW5RHTFSGC,herberto girl's a-line dress,"['clothing', 'kids clothing', 'girls wear', 'dresses  skirts', 'dresses', 'herberto dresses']",DREE3KKW5RHTFSGC,1899.0,949.0,"[""http://img5a.flixcart.com/image/dress/s/g/c/96-84-hrbt-dress088-herberto-original-imae3jjs3vr3hmna.jpeg"", ""http://img6a.flixcart.com/image/dress/s/g/c/96-84-hrbt-dress088-herberto-original-imae3jjs3vr3hmna.jpeg"", ""http://img6a.flixcart.com/image/dress/s/g/c/96-84-hrbt-dress088-herberto-original-imae3jjsgggtgh24.jpeg"", ""http://img5a.flixcart.com/image/dress/s/g/c/120-108-hrbt-dress088-herberto-original-imae3jjs2scxpz5t.jpeg"", ""http://img5a.flixcart.com/image/dress/s/g/c/72-60-hrbt-dress088-herberto-original-imae3jjsughgkv69.jpeg""]",False,herberto girl's a-line dress - buy white herberto girl's a-line dress for only rs. 1899 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'key': 'Ideal For', 'value': ""Girl's""}, {'key': 'Occasion', 'value': 'Party'}, {'key': 'Pattern', 'value': 'Self Design'}, {'key': 'Type', 'value': 'A-line'}, {'key': 'Fabric', 'value': 'Satin'}, {'key': 'Sleeve', 'value': 'Sleeveless'}, {'key': 'Length', 'value': 'Midi/Knee Length'}]","ideal for: girl's, occasion: party, pattern: self design, type: a-line, fabric: satin, sleeve: sleeveless, length: midi/knee length"
c58f471c720d4e961b490ec18438267c,2016-01-06 18:20:45 +0000,http://www.flipkart.com/kids-girl-s-a-line-dress/p/itme4df4z5g378nc?pid=DREE4DF4DQYMGDJV,for kids girl's a-line dress,"['clothing', 'kids clothing', 'girls wear', 'dresses  skirts', 'dresses', 'for kids dresses']",DREE4DF4DQYMGDJV,5799.0,2899.0,"[""http://img6a.flixcart.com/image/dress/j/k/m/121-109-fk509crm-for-kids-original-imae4cjvhyjj2ccd.jpeg"", ""http://img6a.flixcart.com/image/dress/j/k/m/84-73-fk509crm-for-kids-original-imae4cjvedxd2dhd.jpeg"", ""http://img5a.flixcart.com/image/dress/j/k/m/108-97-fk509crm-for-kids-original-imae4cjvjgcchhyy.jpeg"", ""http://img5a.flixcart.com/image/dress/j/k/m/121-109-fk509crm-for-kids-original-imae4cjvg5jjxqmz.jpeg""]",False,for kids girl's a-line dress - buy white for kids girl's a-line dress for only rs. 5799 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'value': '1 Dress'}, {'key': 'Length', 'value': 'Maxi/Full Length, 29 inch'}, {'key': 'Pattern', 'value': 'Self Design'}, {'key': 'Ideal For', 'value': ""Girl's""}, {'key': 'Occasion', 'value': 'Party'}, {'key': 'Sleeve', 'value': 'Full Sleeve'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'key': 'Fabric', 'value': 'Net'}, {'key': 'Type', 'value': 'A-line'}, {'key': 'Style', 'value': 'Indian Style Gown'}, {'key': 'Neck', 'value': 'Round Neck'}, {'value': 'Mild Wash'}]","length: maxi/full length, 29 inch, pattern: self design, ideal for: girl's, occasion: party, sleeve: full sleeve, number of contents in sales package: pack of 1, fabric: net, type: a-line, style: indian style gown, neck: round neck"
8f201b33e774e285472dac5bd2e07c5b,2016-01-06 18:20:45 +0000,http://www.flipkart.com/de-kafal-girl-s-gathered-dress/p/itmecuw7uq36nzpz?pid=DREECUW7PKBTZPRA,de kafal girl's gathered dress,"['clothing', 'kids clothing', 'girls wear', 'dresses  skirts', 'dresses', 'de kafal dresses']",DREECUW7PKBTZPRA,1299.0,799.0,"[""http://img6a.flixcart.com/image/dress/3/t/d/168-156-kd-020-de-kafal-13-14-years-original-imaecucqeh8ztzjz.jpeg"", ""http://img5a.flixcart.com/image/dress/v/6/x/120-108-kd-020-de-kafal-9-10-years-original-imaecucquwgtqmbj.jpeg"", ""http://img5a.flixcart.com/image/dress/v/6/x/120-108-kd-020-de-kafal-9-10-years-original-imaecucqmfvvvvvz.jpeg""]",False,de kafal girl's gathered dress - buy multicolor de kafal girl's gathered dress for only rs. 1299 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'key': 'Ideal For', 'value': ""Girl's""}, {'key': 'Occasion', 'value': 'Party'}, {'key': 'Type', 'value': 'Gathered'}, {'key': 'Fabric', 'value': 'Cotton'}, {'key': 'Length', 'value': 'Midi/Knee Length'}]","ideal for: girl's, occasion: party, type: gathered, fabric: cotton, length: midi/knee length"
026c96df5085ecf667f0a43ed0d337d0,2016-01-06 18:20:45 +0000,http://www.flipkart.com/rute-floral-print-women-s-round-neck-t-shirt/p/itmedjxpvxz8hw9h?pid=TSHEDJXPN4HNT2UP,rute floral print women's round neck t-shirt,"['clothing', 'womens clothing', 'western wear', 'shirts tops  tunics', 'polos  tshirts', 'rute polos  tshirts']",TSHEDJXPN4HNT2UP,1299.0,599.0,"[""http://img5a.flixcart.com/image/t-shirt/n/3/g/tpflo-rute-xs-original-imaedjqwu77ztayc.jpeg"", ""http://img6a.flixcart.com/image/t-shirt/n/3/g/tpflo-rute-4xl-original-imaedjqwb7y99ajn.jpeg"", ""http://img5a.flixcart.com/image/t-shirt/n/3/g/tpflo-rute-3xl-original-imaedjqwtsmzjnnm.jpeg""]",False,"rute floral print women's round neck t-shirt
                         price: rs. 599
				
			rute floral print t shirt
rute floral print t shirt",0.0,0.0,,"[{'key': 'Ideal For', 'value': ""Women's""}, {'key': 'Occasion', 'value': 'Casual'}, {'key': 'Pattern', 'value': 'Floral Print'}, {'key': 'Type', 'value': 'Round Neck'}, {'key': 'Fabric', 'value': 'Viscose Lycra'}, {'key': 'Fit', 'value': 'Regular'}, {'key': 'Sleeve', 'value': 'Full Sleeve'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'value': 'Wash with Similar Colors, Use Detergent for Colors'}, {'key': 'Style Code', 'value': 'TPFLO'}, {'value': '1 T Shirt'}]","ideal for: women's, occasion: casual, pattern: floral print, type: round neck, fabric: viscose lycra, fit: regular, sleeve: full sleeve, number of contents in sales package: pack of 1, style code: tpflo"
45c420e9739bc8587611c64be365035f,2016-01-06 18:20:45 +0000,http://www.flipkart.com/indian-gems-jewells-certified-2-cts-sterling-silver-ruby-ring/p/itmed7qutpubkqck?pid=RNGED7QUMBSFDQKU,indian gems and jewells certified 2 cts sterling silver ruby ring,"['jewellery', 'rings']",RNGED7QUMBSFDQKU,5000.0,3500.0,"[""http://img6a.flixcart.com/image/ring/c/u/9/igjrb04-18-indian-gems-and-jewells-ring-1100x1100-imaed6bxxp2qtcgh.jpeg"", ""http://img6a.flixcart.com/image/ring/c/u/9/igjrb04-18-indian-gems-and-jewells-ring-original-imaed6bxxp2qtcgh.jpeg"", ""http://img5a.flixcart.com/image/ring/c/6/j/igjrb04-12-indian-gems-and-jewells-ring-original-imaed6bxp7kqghfz.jpeg"", ""http://img5a.flixcart.com/image/ring/u/v/8/igjsp03-6-indian-gems-and-jewells-ring-original-imaed24hby4zqgxs.jpeg""]",False,"indian gems and jewells certified 2 cts sterling silver ruby ring
                         price: rs. 3,500
				
			indian gems and jewells offered ruby 2 carats 
925 silver ring certified by sgtl,sdi. this item is 
specially manufactured by indian gems and jewells own 
designers so high quality is ensured.
we do not compromise with the quality of the product so buy 
with confidence.
indian gems and jewells offered ruby 2 carats 
925 silver ring certified by sgtl,sdi. this item is 
specially manufactured by indian gems and jewells own 
designers so high quality is ensured.
we do not compromise with the quality of the product so buy 
with confidence.",0.0,0.0,indian gems and jewells,"[{'key': 'Sales Package', 'value': '1 Ring, 1 Ring Box, 1 Ring Certificate'}, {'key': 'Pack of', 'value': '1'}, {'key': 'Brand', 'value': 'Indian Gems And Jewells'}, {'key': 'Model Name', 'value': 'Certified 2 Cts'}, {'key': 'Model Number', 'value': 'IGJRB04'}, {'key': 'Type', 'value': 'Ring'}, {'key': 'Color', 'value': 'Red, Silver'}, {'key': 'Precious/Artificial Jewellery', 'value': 'Semi Precious Jewellery'}, {'key': 'Ideal For', 'value': 'Men, Women'}, {'key': 'Collection', 'value': 'Contemporary'}, {'key': 'Occasion', 'value': 'Everyday, Religious'}, {'key': 'Base Material', 'value': 'Sterling Silver'}, {'key': 'Gemstone', 'value': 'Ruby'}, {'key': 'Number of Gemstones', 'value': '1 Ruby'}, {'key': 'Setting', 'value': 'Bezel'}, {'key': 'Ring Size', 'value': '25'}, {'key': 'Silver Purity', 'value': 'S 925'}, {'key': 'Silver Color', 'value': 'Silver'}, {'key': 'Silver Weight', 'value': '5 g'}, {'key': 'Metal Purity', 'value': '925 Silver'}, {'key': 'Metal Color', 'value': 'Silver'}, {'key': 'Metal Weight', 'value': '5 G'}, {'key': 'Natural/Synthetic Ruby', 'value': 'Natural Ruby'}, {'key': 'Ruby Color', 'value': 'Red'}, {'key': 'Ruby Clarity', 'value': 'Translucent'}, {'key': 'Ruby Shape', 'value': 'Round'}, {'key': 'Ruby Weight', 'value': '2 carat'}, {'key': 'Certification', 'value': 'SGL'}, {'key': 'Inside Ring Circumference', 'value': '60.1 mm'}]","sales package: 1 ring, 1 ring box, 1 ring certificate, pack of: 1, brand: indian gems and jewells, model name: certified 2 cts, model number: igjrb04, type: ring, color: red, silver, precious/artificial jewellery: semi precious jewellery, ideal for: men, women, collection: contemporary, occasion: everyday, religious, base material: sterling silver, gemstone: ruby, number of gemstones: 1 ruby, setting: bezel, ring size: 25, silver purity: s 925, silver color: silver, silver weight: 5 g, metal purity: 925 silver, metal color: silver, metal weight: 5 g, natural/synthetic ruby: natural ruby, ruby color: red, ruby clarity: translucent, ruby shape: round, ruby weight: 2 carat, certification: sgl, inside ring circumference: 60.1 mm"
17c6557d47fc05e8f99716c4938d4245,2016-01-06 18:20:45 +0000,http://www.flipkart.com/karatcraft-valusha-gold-diamond-18-k-ring/p/itme87fc45e42xsj?pid=RNGE87FCQJ9GRKWZ,karatcraft valusha gold diamond 18 k ring,"['jewellery', 'rings']",RNGE87FCQJ9GRKWZ,16646.0,12094.0,"[""http://img5a.flixcart.com/image/ring/e/h/n/rda0436-vvs-14-karatcraft-ring-original-imae7rsvdz4skuyc.jpeg"", ""http://img6a.flixcart.com/image/ring/e/h/n/rda0436-vvs-14-karatcraft-ring-original-imae7rsvdz4skuyc.jpeg"", ""http://img5a.flixcart.com/image/ring/j/n/g/rda0436-vvs-6-karatcraft-ring-original-imae85zuaqgec79h.jpeg""]",False,"karatcraft valusha gold diamond 18 k ring
                         price: rs. 12,094
				
			a petite ring design with a sequence of diamonds. extremely comfortable and light weight. this ring design is affordable and exclusive. good for everyday wear
a petite ring design with a sequence of diamonds. extremely comfortable and light weight. this ring design is affordable and exclusive. good for everyday wear",0.0,0.0,karatcraft,"[{'key': 'Pack of', 'value': '1'}, {'key': 'Brand', 'value': 'Karatcraft'}, {'key': 'Model Name', 'value': 'Valusha'}, {'key': 'Model Number', 'value': 'RDA0436_JK'}, {'key': 'Type', 'value': 'Ring'}, {'key': 'Color', 'value': 'Gold'}, {'key': 'Precious/Artificial Jewellery', 'value': 'Precious Jewellery'}, {'key': 'Ideal For', 'value': 'Women, Girls'}, {'key': 'Collection', 'value': 'Cocktail'}, {'key': 'Occasion', 'value': 'Everyday, Love, Wedding and Engagement, Workwear'}, {'key': 'Base Material', 'value': 'Gold'}, {'key': 'Gemstone', 'value': 'Diamond'}, {'key': 'Setting', 'value': 'NA'}, {'key': 'Ring Size', 'value': '18'}, {'key': 'Gold Purity', 'value': '18 K'}, {'key': 'Gold Weight', 'value': '3.02'}, {'key': 'Metal Weight', 'value': '3.02'}, {'key': 'Natural/Synthetic Diamond', 'value': 'Natural Diamond'}, {'key': 'Diamond Color', 'value': 'White'}, {'key': 'Diamond Color Grade', 'value': 'JK'}, {'key': 'Diamond Clarity', 'value': 'SI'}, {'key': 'Diamond Shape', 'value': 'Round'}, {'key': 'Number of Diamonds', 'value': '11'}, {'key': 'Diamond Weight', 'value': '0.06 carat'}, {'key': 'Pearl Type', 'value': 'NA'}, {'key': 'Certification', 'value': 'BIS Hallmark'}]","pack of: 1, brand: karatcraft, model name: valusha, model number: rda0436_jk, type: ring, color: gold, precious/artificial jewellery: precious jewellery, ideal for: women, girls, collection: cocktail, occasion: everyday, love, wedding and engagement, workwear, base material: gold, gemstone: diamond, setting: na, ring size: 18, gold purity: 18 k, gold weight: 3.02, metal weight: 3.02, natural/synthetic diamond: natural diamond, diamond color: white, diamond color grade: jk, diamond clarity: si, diamond shape: round, number of diamonds: 11, diamond weight: 0.06 carat, pearl type: na, certification: bis hallmark"
a0fc2fbb33527cbdceae0978e770b601,2016-01-06 18:20:45 +0000,http://www.flipkart.com/elite-neckties-necktie-men-s-combo/p/itmeb348hfcmhfh7?pid=ACBEB3489M4NQZBD,elite neckties necktie men's  combo,"['clothing', 'mens clothing', 'elite neckties mens clothing']",ACBEB3489M4NQZBD,1199.0,399.0,"[""http://img5a.flixcart.com/image/apparels-combo/z/b/d/combo5-elite-neckties-1000x1000-imaeajf8wdw26akr.jpeg"", ""http://img6a.flixcart.com/image/apparels-combo/z/b/d/combo5-elite-neckties-original-imaeajf8wdw26akr.jpeg"", ""http://img6a.flixcart.com/image/apparels-combo/z/b/d/combo5-elite-neckties-original-imaeajf8qngyhhgy.jpeg"", ""http://img6a.flixcart.com/image/apparels-combo/z/b/d/combo5-elite-neckties-original-imaeajf8qgurzden.jpeg""]",False,elite neckties necktie men's  combo - buy elite neckties necktie men's  combo for only rs. 1199 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,0.0,0.0,,"[{'key': 'Number of Contents in Sales Package', 'value': '3'}, {'key': 'Ideal For', 'value': ""Men's""}, {'key': 'Primary Product Size', 'value': 'L'}, {'key': 'Style Code', 'value': 'COMBO5'}, {'key': 'Other Details', 'value': 'Designs Of Cufflinks May Vary As Per Availiability'}]","number of contents in sales package: 3, ideal for: men's, primary product size: l, style code: combo5, other details: designs of cufflinks may vary as per availiability"
80f81155f425fed308df8787d254aff3,2016-01-06 18:20:45 +0000,http://www.flipkart.com/kundali-pukhraj-stone-weight-3-8-carat-4-47-ratti-gold-sapphire-18-k-ring/p/itmeahgxefvkvpyw?pid=RNGEAHG8GKFRK38B,kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring,"['jewellery', 'rings']",RNGEAHG8GKFRK38B,45856.0,39875.0,"[""http://img5a.flixcart.com/image/ring/3/8/b/1102n-26-kundali-ring-1100x1100-imaeb2sdhddu6gmb.jpeg"", ""http://img5a.flixcart.com/image/ring/3/8/b/1102n-26-kundali-ring-original-imaeb2sdhddu6gmb.jpeg"", ""http://img5a.flixcart.com/image/ring/3/8/b/1102n-26-kundali-ring-original-imaeb2sdu5curwgn.jpeg""]",False,kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring - buy kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring only for rs. 39875 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,0.0,0.0,kundali,"[{'key': 'Pack of', 'value': '1'}, {'key': 'Brand', 'value': 'Kundali'}, {'key': 'Model Name', 'value': 'Pukhraj Stone Weight - 3.8 Carat / 4.47 Ratti'}, {'key': 'Model Number', 'value': '1102N'}, {'key': 'Type', 'value': 'Ring'}, {'key': 'Color', 'value': 'Yellow'}, {'key': 'Precious/Artificial Jewellery', 'value': 'Precious Jewellery'}, {'key': 'Ideal For', 'value': 'Women, Men'}, {'key': 'Collection', 'value': 'Designer'}, {'key': 'Occasion', 'value': 'Everyday, Religious'}, {'key': 'Base Material', 'value': 'Gold'}, {'key': 'Gemstone', 'value': 'Sapphire'}, {'key': 'Number of Gemstones', 'value': '1'}, {'key': 'Ring Size', 'value': '26'}, {'key': 'Gold Purity', 'value': '18 K'}, {'key': 'Gold Weight', 'value': '3.9'}, {'key': 'Natural/Synthetic Sapphire', 'value': 'Natural'}, {'key': 'Sapphire Shape', 'value': 'Oval'}, {'key': 'Sapphire Weight', 'value': '3.8 carat'}, {'key': 'Certification', 'value': 'BIS Hallmark'}, {'key': 'Warranty Summary', 'value': 'One Year Service Warranty'}, {'key': 'Covered in Warranty', 'value': 'Manufacturing Defect'}, {'key': 'Warranty Service Type', 'value': 'Contact Kundali Jewels'}]","pack of: 1, brand: kundali, model name: pukhraj stone weight - 3.8 carat / 4.47 ratti, model number: 1102n, type: ring, color: yellow, precious/artificial jewellery: precious jewellery, ideal for: women, men, collection: designer, occasion: everyday, religious, base material: gold, gemstone: sapphire, number of gemstones: 1, ring size: 26, gold purity: 18 k, gold weight: 3.9, natural/synthetic sapphire: natural, sapphire shape: oval, sapphire weight: 3.8 carat, certification: bis hallmark, warranty summary: one year service warranty, covered in warranty: manufacturing defect, warranty service type: contact kundali jewels"
27269e086e28f49aa13e57ca8209c596,2016-01-06 18:20:45 +0000,http://www.flipkart.com/lee-solid-v-neck-casual-party-men-s-sweater/p/itmedp7uzxptwzra?pid=SWTEDP7UDHHTZY2Y,"lee solid v-neck casual, party men's sweater","['clothing', 'mens clothing', 'winter  seasonal wear', 'sweaters', 'lee sweaters']",SWTEDP7UDHHTZY2Y,2299.0,1494.0,"[""http://img6a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-m-original-imaedzyy9zfsr4ey.jpeg"", ""http://img5a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-m-original-imaedzyy9zfsr4ey.jpeg"", ""http://img6a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-xxl-original-imaedzyypfffkvhg.jpeg"", ""http://img5a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-xl-original-imaedzyzzmehbgb4.jpeg"", ""http://img5a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-xxl-original-imaedzyyf4sxdweb.jpeg"", ""http://img5a.flixcart.com/image/sweater/s/2/9/lesw1788-lee-xl-original-imaedzyy9bcgwvgd.jpeg""]",True,"lee solid v-neck casual, party men's sweater
                         price: rs. 1,494
				
			get the perfect sweater for every occasion. this red sweater by lee, is a must have. this v-neck sweater with a slim fit and light material will make you look smart but keep you shielded from the cold.
get the perfect sweater for every occasion. this red sweater by lee, is a must have. this v-neck sweater with a slim fit and light material will make you look smart but keep you shielded from the cold.",0.0,0.0,,"[{'key': 'Ideal For', 'value': ""Men's""}, {'key': 'Occasion', 'value': 'Casual, Party'}, {'key': 'Pattern', 'value': 'Solid'}, {'key': 'Fabric', 'value': '100% Cotton'}, {'key': 'Reversible', 'value': 'No'}, {'key': 'Hooded', 'value': 'No'}, {'key': 'Neck', 'value': 'V-neck'}, {'key': 'Sleeve', 'value': 'Full Sleeve'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 1'}, {'value': 'Wash with Similar Colors, Use Detergent for Colors'}, {'key': 'Style Code', 'value': 'LESW1788'}, {'value': '1 Sweater'}]","ideal for: men's, occasion: casual, party, pattern: solid, fabric: 100% cotton, reversible: no, hooded: no, neck: v-neck, sleeve: full sleeve, number of contents in sales package: pack of 1, style code: lesw1788"
02a3f5da6364a06fbef5ce54e6604d74,2016-01-06 18:20:45 +0000,http://www.flipkart.com/myesquire-square-pot-aroma-electric-burner-lemongrass-liquid-air-freshener/p/itmed9ygbfud2vbv?pid=AIRED9YGJWG2GXUK,myesquire square pot aroma electric burner lemongrass liquid air freshener,"['home decor  festive needs', 'candles  fragrances', 'home fragrances', 'handheld air fresheners', 'myesquire handheld air fresheners']",AIRED9YGJWG2GXUK,1600.0,628.0,"[""http://img6a.flixcart.com/image/air-freshener/x/u/k/ebsy3x10rlgla-lemongrass-burner-myesquire-30-square-pot-aroma-original-imaed8chfa6eyjqz.jpeg"", ""http://img5a.flixcart.com/image/air-freshener/r/f/d/ebsy60lg-lemongrass-diffuser-myesquire-60-square-pot-aroma-original-imaed8ch29tuxb6g.jpeg""]",False,buy myesquire square pot aroma electric burner lemongrass liquid air freshener for rs.628 online. myesquire square pot aroma electric burner lemongrass liquid air freshener at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,0.0,0.0,myesquire,"[{'key': 'Sales Package', 'value': 'Electric Burner, Electric Bulb, Aroma Oil Rose+Lavender+Lemongrass Each 10 Ml Bottle'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 4'}, {'key': 'Brand', 'value': 'Myesquire'}, {'key': 'Model ID', 'value': 'EBSY3X10RLGLA'}, {'key': 'Fragrance', 'value': 'Lemongrass'}, {'key': 'Quantity', 'value': '30 ml'}, {'key': 'Color', 'value': 'Yellow'}, {'value': 'Great Aesthetics, Fragrance'}, {'key': 'Weight', 'value': '1000 g'}]","sales package: electric burner, electric bulb, aroma oil rose+lavender+lemongrass each 10 ml bottle, number of contents in sales package: pack of 4, brand: myesquire, model id: ebsy3x10rlgla, fragrance: lemongrass, quantity: 30 ml, color: yellow, weight: 1000 g"
4f71ef074c3c97bc38520d22f893a867,2016-01-06 18:20:45 +0000,http://www.flipkart.com/myesquire-black-white-aroma-burner-combo-lemongrass-liquid-air-freshener/p/itme98pzb2pzpnba?pid=AIRE98PZ7PC54SRA,myesquire black and white aroma burner combo lemongrass liquid air freshener,"['home decor  festive needs', 'candles  fragrances', 'home fragrances', 'aroma oils', 'myesquire aroma oils']",AIRE98PZ7PC54SRA,750.0,310.0,"[""http://img6a.flixcart.com/image/air-freshener/s/r/a/bdblkwt2rlg-lemongrass-diffuser-myesquire-70-black-and-white-original-imae9853hktuw6wv.jpeg""]",False,"myesquire black and white aroma burner combo lemongrass liquid air freshener (70 ml)
                         price: rs. 310
				
			illuminate every corner of your living room in style with this home fragrance burner diffuser combo that is brought to you by myesquire. this is a very unique, useful and value for money product for home decoration and fragrance. this combo contains diffuser pot, aroma burner, tea lights, aroma burner oil, aroma diffuser oil. how to use aroma burner pot: put a small amount 1-2 tea spoon of aroma oil on the top bowl surface of burner pot and light the tlight in the space under the bowl surface. after few minutes as the oil heats up, the fragrance will spread in the room. and you will be all set to enjoy the captivating aroma. keep it away from children as surface becomes hot. blow off tealight when optimum level of fragrance is acheived. how to use aroma diffuser pot: put around 10-15 ml of aroma diffuser oil in the bottle and place wooden cane reeds (4-5) in the pot after around 30-45 minutes oil will rise in the wooden reeds and start diffusing in the room. for better aroma effect use it in enclosed space and rotate reeds upside down after every 2-3 days.
illuminate every corner of your living room in style with this home fragrance burner diffuser combo that is brought to you by myesquire. this is a very unique, useful and value for money product for home decoration and fragrance. this combo contains diffuser pot, aroma burner, tea lights, aroma burner oil, aroma diffuser oil. how to use aroma burner pot: put a small amount 1-2 tea spoon of aroma oil on the top bowl surface of burner pot and light the tlight in the space under the bowl surface. after few minutes as the oil heats up, the fragrance will spread in the room. and you will be all set to enjoy the captivating aroma. keep it away from children as surface becomes hot. blow off tealight when optimum level of fragrance is acheived. how to use aroma diffuser pot: put around 10-15 ml of aroma diffuser oil in the bottle and place wooden cane reeds (4-5) in the pot after around 30-45 minutes oil will rise in the wooden reeds and start diffusing in the room. for better aroma effect use it in enclosed space and rotate reeds upside down after every 2-3 days.",0.0,0.0,myesquire,"[{'key': 'Brand', 'value': 'Myesquire'}, {'key': 'Quantity', 'value': '70 ml'}, {'key': 'Fragrance', 'value': 'Lemongrass'}, {'key': 'Model ID', 'value': 'BDBLKWT2RLG'}, {'key': 'Color', 'value': 'Black'}, {'key': 'Weight', 'value': '500 g'}, {'key': 'Number of Contents in Sales Package', 'value': 'Pack of 6'}, {'key': 'Sales Package', 'value': 'Aroma Diffuser Pot, Aroma Burner, Tea Lights, Diffuser Reeds, Decorative Reeds, Aroma Diffuser Oil 60ml, Aroma Burner Oil 10 ml'}]","brand: myesquire, quantity: 70 ml, fragrance: lemongrass, model id: bdblkwt2rlg, color: black, weight: 500 g, number of contents in sales package: pack of 6, sales package: aroma diffuser pot, aroma burner, tea lights, diffuser reeds, decorative reeds, aroma diffuser oil 60ml, aroma burner oil 10 ml"
